The usage of ZAI and ZHENGZAI in classical Chinese and modern Chinese,,,
Verbs,Time,ZAI,ZHENGZAI
保护她,modern Chinese（1920-2020）,1,0
保护着他的小儿子,modern Chinese（1920-2020）,1,0
保护着你,modern Chinese（1920-2020）,1,0
保护着她,modern Chinese（1920-2020）,1,0
保护着我,modern Chinese（1920-2020）,1,0
保持住,modern Chinese（1920-2020）,1,0
保留实力,modern Chinese（1920-2020）,1,0
保证,modern Chinese（1920-2020）,2,0
保证青藏公路祖国的血脉畅通,modern Chinese（1920-2020）,1,0
保障怀孕女教师,modern Chinese（1920-2020）,1,0
保驾护航,modern Chinese（1920-2020）,1,0
信口开河,modern Chinese（1920-2020）,1,0
信息化,modern Chinese（1920-2020）,1,0
修,modern Chinese（1920-2020）,0,1
修习一种神功,modern Chinese（1920-2020）,0,1
修习改进,modern Chinese（1920-2020）,0,1
修公园,modern Chinese（1920-2020）,1,0
修养他们的趣味,modern Chinese（1920-2020）,0,1
修剪,modern Chinese（1920-2020）,1,0
修地埂,modern Chinese（1920-2020）,0,1
修复,modern Chinese（1920-2020）,0,1
修复一百多个“微型”园林,modern Chinese（1920-2020）,0,1
修复道清铁路,modern Chinese（1920-2020）,0,1
修寨和布置障碍,modern Chinese（1920-2020）,0,1
修建,modern Chinese（1920-2020）,0,1
修建一个饮水库,modern Chinese（1920-2020）,0,1
修建宿舍,modern Chinese（1920-2020）,1,0
修建核电站,modern Chinese（1920-2020）,0,1
修建水库,modern Chinese（1920-2020）,0,1
修挖渠道,modern Chinese（1920-2020）,1,0
修改一本以《水浒》为题材的京剧脚本,modern Chinese（1920-2020）,0,1
修改他和土屋芳雄合著的《人鬼的角逐》,modern Chinese（1920-2020）,1,0
修改自己,modern Chinese（1920-2020）,1,0
修改自己的武侠小说,modern Chinese（1920-2020）,0,1
修整,modern Chinese（1920-2020）,1,1
修整打扮,modern Chinese（1920-2020）,1,0
修染红指甲,modern Chinese（1920-2020）,1,0
修正,modern Chinese（1920-2020）,1,0
修滩地,modern Chinese（1920-2020）,0,1
修理,modern Chinese（1920-2020）,0,2
修理排灌设备,modern Chinese（1920-2020）,1,0
修理着,modern Chinese（1920-2020）,0,1
修理菊花枝叶,modern Chinese（1920-2020）,0,1
修省,modern Chinese（1920-2020）,0,1
修着做着让炸裂通往为超级大都市的路道和桥梁,modern Chinese（1920-2020）,1,0
修筑,modern Chinese（1920-2020）,0,1
修筑同蒲铁路,modern Chinese（1920-2020）,0,1
修筑和勘察,modern Chinese（1920-2020）,0,1
修筑着,modern Chinese（1920-2020）,1,0
修筑铁路,modern Chinese（1920-2020）,0,1
修练武功,modern Chinese（1920-2020）,1,0
修补着被毁的工事,modern Chinese（1920-2020）,1,0
修补蒸馍的锅盖,modern Chinese（1920-2020）,1,0
修订,modern Chinese（1920-2020）,1,1
修订《女职工劳动保护特别规定》,modern Chinese（1920-2020）,0,1
修订相关法律,modern Chinese（1920-2020）,0,1
修马路,modern Chinese（1920-2020）,2,0
俯冲,modern Chinese（1920-2020）,1,0
俯视,modern Chinese（1920-2020）,1,0
俯视他,modern Chinese（1920-2020）,1,0
倒,modern Chinese（1920-2020）,0,1
倒两大桶豆油,modern Chinese（1920-2020）,1,0
倒卖玉米,modern Chinese（1920-2020）,0,1
倒葡萄酒,modern Chinese（1920-2020）,0,1
倒酒,modern Chinese（1920-2020）,1,1
候机来渝,modern Chinese（1920-2020）,0,1
候着款子,modern Chinese（1920-2020）,1,0
候着飞机返航休息,modern Chinese（1920-2020）,1,0
候车,modern Chinese（1920-2020）,1,0
倚重,modern Chinese（1920-2020）,0,1
借机教育自己,modern Chinese（1920-2020）,1,0
借钱,modern Chinese（1920-2020）,1,0
倡导健康文明的生活方式和奋发向上的人生追求,modern Chinese（1920-2020）,1,0
值班,modern Chinese（1920-2020）,0,2
倾力工作,modern Chinese（1920-2020）,0,1
倾吐着内心的辛醉,modern Chinese（1920-2020）,0,1
倾听,modern Chinese（1920-2020）,5,0
倾听什么声音,modern Chinese（1920-2020）,1,0
倾听拴福大哥叙讲自己的腌菜汤的悠久历史,modern Chinese（1920-2020）,0,1
倾听教师讲解,modern Chinese（1920-2020）,1,0
倾听远海的风雨,modern Chinese（1920-2020）,1,0
倾斜,modern Chinese（1920-2020）,1,0
倾注她的全力,modern Chinese（1920-2020）,1,0
倾泻下来,modern Chinese（1920-2020）,1,0
倾泻着,modern Chinese（1920-2020）,1,0
倾诉,modern Chinese（1920-2020）,1,0
倾诉无奈,modern Chinese（1920-2020）,1,0
倾诉生活和感情的种种,modern Chinese（1920-2020）,1,0
倾诉着一种对英雄的一种感情,modern Chinese（1920-2020）,1,0
倾诉着什么,modern Chinese（1920-2020）,1,0
倾诉衷肠,modern Chinese（1920-2020）,1,0
倾谈友情,modern Chinese（1920-2020）,1,0
假借卖力教练,modern Chinese（1920-2020）,1,0
假寐着,modern Chinese（1920-2020）,1,0
做,modern Chinese（1920-2020）,18,8
做“刷洗过的旧诗”,modern Chinese（1920-2020）,1,0
做“月球车养生保健操”,modern Chinese（1920-2020）,0,1
做“看板娘”,modern Chinese（1920-2020）,1,0
做一个彩排,modern Chinese（1920-2020）,1,0
做一个快速突破,modern Chinese（1920-2020）,0,1
做一个长条板凳,modern Chinese（1920-2020）,0,1
做一个黄金似的好梦,modern Chinese（1920-2020）,1,0
做一件事,modern Chinese（1920-2020）,1,0
做一件女人的事情,modern Chinese（1920-2020）,1,0
做一件汗衣,modern Chinese（1920-2020）,1,0
做一件秘密事,modern Chinese（1920-2020）,2,0
做一家公司,modern Chinese（1920-2020）,1,0
做一桩极见不得人的勾当,modern Chinese（1920-2020）,1,0
做一次即将远途旅行的准备,modern Chinese（1920-2020）,1,0
做一次实验,modern Chinese（1920-2020）,1,0
做一种“投机革命”的买卖,modern Chinese（1920-2020）,1,0
做一种姿态,modern Chinese（1920-2020）,1,0
做不同的职业,modern Chinese（1920-2020）,1,0
做买卖,modern Chinese（1920-2020）,2,0
做买卖讨价还价,modern Chinese（1920-2020）,1,0
做些什么,modern Chinese（1920-2020）,7,0
做些什么事,modern Chinese（1920-2020）,1,0
做些什么蠢事,modern Chinese（1920-2020）,1,0
做些女人的私事,modern Chinese（1920-2020）,0,1
做什么,modern Chinese（1920-2020）,56,2
做什么、有什么意图,modern Chinese（1920-2020）,1,0
做什么事情,modern Chinese（1920-2020）,1,0
做什么工作,modern Chinese（1920-2020）,1,0
做什么把戏,modern Chinese（1920-2020）,1,0
做什么犯法的丑事,modern Chinese（1920-2020）,0,1
做什么说什么,modern Chinese（1920-2020）,1,0
做什么香艳文字,modern Chinese（1920-2020）,1,0
做供给侧结构性调整,modern Chinese（1920-2020）,1,0
做侦探,modern Chinese（1920-2020）,1,0
做假证,modern Chinese（1920-2020）,1,0
做公债生意,modern Chinese（1920-2020）,1,0
做共产主义的美梦,modern Chinese（1920-2020）,1,0
做准备,modern Chinese（1920-2020）,3,0
做准备工作,modern Chinese（1920-2020）,0,2
做出下棋的动作,modern Chinese（1920-2020）,1,0
做口碑,modern Chinese（1920-2020）,1,0
做古文,modern Chinese（1920-2020）,1,0
做另一件事,modern Chinese（1920-2020）,0,1
做啥,modern Chinese（1920-2020）,2,0
做噩梦,modern Chinese（1920-2020）,3,1
做囤积的生意,modern Chinese（1920-2020）,1,0
做夜工,modern Chinese（1920-2020）,2,0
做大,modern Chinese（1920-2020）,1,1
做大家的疏导工作,modern Chinese（1920-2020）,0,1
做好生产安排,modern Chinese（1920-2020）,0,1
做学联工作,modern Chinese（1920-2020）,1,0
做学问,modern Chinese（1920-2020）,1,0
做官,modern Chinese（1920-2020）,1,0
做实业,modern Chinese（1920-2020）,1,0
做宣传,modern Chinese（1920-2020）,1,0
做家务,modern Chinese（1920-2020）,0,1
做导演助理,modern Chinese（1920-2020）,0,1
做将来副总统候选的各项推测,modern Chinese（1920-2020）,1,0
做工作,modern Chinese（1920-2020）,1,0
做希特勒独霸欧洲的迷梦,modern Chinese（1920-2020）,1,0
做幺事,modern Chinese（1920-2020）,2,0
做庄,modern Chinese（1920-2020）,1,0
做庄子文学思想研究,modern Chinese（1920-2020）,1,0
做强盗,modern Chinese（1920-2020）,1,0
做微信服务号,modern Chinese（1920-2020）,0,1
做思想工作,modern Chinese（1920-2020）,1,0
做怪,modern Chinese（1920-2020）,1,0
做恶意劫持行为,modern Chinese（1920-2020）,1,0
做戏,modern Chinese（1920-2020）,3,0
做我们的老妈子,modern Chinese（1920-2020）,1,0
做战斗准备哈希望塔防止战火重燃,modern Chinese（1920-2020）,1,0
做手术,modern Chinese（1920-2020）,0,2
做手脚,modern Chinese（1920-2020）,1,0
做投入,modern Chinese（1920-2020）,1,0
做按摩挣钱的事,modern Chinese（1920-2020）,1,0
做按摩服务,modern Chinese（1920-2020）,1,0
做收费服务,modern Chinese（1920-2020）,1,0
做攻击,modern Chinese（1920-2020）,1,0
做政治工作,modern Chinese（1920-2020）,1,0
做救济工作,modern Chinese（1920-2020）,1,0
做晚饭,modern Chinese（1920-2020）,1,0
做最后冲刺,modern Chinese（1920-2020）,0,1
做最后的拾掇,modern Chinese（1920-2020）,0,1
做最后的润饰,modern Chinese（1920-2020）,0,1
做梦,modern Chinese（1920-2020）,58,0
做梦游,modern Chinese（1920-2020）,1,0
做检查,modern Chinese（1920-2020）,0,1
做棺材,modern Chinese（1920-2020）,1,0
做没有效果的挣扎,modern Chinese（1920-2020）,1,0
做法宣,modern Chinese（1920-2020）,0,1
做活,modern Chinese（1920-2020）,2,0
做清一色,modern Chinese（1920-2020）,1,0
做游戏,modern Chinese（1920-2020）,1,0
做牛排,modern Chinese（1920-2020）,1,0
做特技,modern Chinese（1920-2020）,1,0
做状态准备,modern Chinese（1920-2020）,0,1
做现场直播,modern Chinese（1920-2020）,1,0
做生意,modern Chinese（1920-2020）,1,0
做相关国家的工作,modern Chinese（1920-2020）,1,0
做相关的事情,modern Chinese（1920-2020）,1,0
做相同的事情,modern Chinese（1920-2020）,1,0
做真正的信息编辑,modern Chinese（1920-2020）,1,0
做着一个美好的梦,modern Chinese（1920-2020）,0,1
做着一件奇怪的事,modern Chinese（1920-2020）,1,0
做着一件类似于考据的工作,modern Chinese（1920-2020）,0,1
做着一场游戏,modern Chinese（1920-2020）,1,0
做着一种抵制损害健康的斗争,modern Chinese（1920-2020）,0,1
做着不应该做的事情,modern Chinese（1920-2020）,1,0
做着与本性相悖的又一次努力,modern Chinese（1920-2020）,0,1
做着两大工作,modern Chinese（1920-2020）,1,0
做着先期的准备,modern Chinese（1920-2020）,1,0
做着准备,modern Chinese（1920-2020）,0,1
做着努力,modern Chinese（1920-2020）,1,0
做着各种不同的梦,modern Chinese（1920-2020）,1,0
做着同样的事,modern Chinese（1920-2020）,1,0
做着工作,modern Chinese（1920-2020）,0,1
做着当年“大东亚共荣圈”的迷梦,modern Chinese（1920-2020）,1,0
做着海洛因的生意,modern Chinese（1920-2020）,0,1
做着清洁处理,modern Chinese（1920-2020）,0,1
做着这三位一体的动作,modern Chinese（1920-2020）,1,0
做着这桩事,modern Chinese（1920-2020）,1,0
做着顽强不息的努力,modern Chinese（1920-2020）,1,0
做祈祷,modern Chinese（1920-2020）,1,0
做秘密的工作,modern Chinese（1920-2020）,1,0
做积极准备,modern Chinese（1920-2020）,0,1
做积极努力,modern Chinese（1920-2020）,1,0
做筒子的一色,modern Chinese（1920-2020）,1,0
做紧急防守的安排,modern Chinese（1920-2020）,0,1
做缩头乌龟,modern Chinese（1920-2020）,1,0
做自己的份内事,modern Chinese（1920-2020）,1,0
做自杀女孩的思想工作,modern Chinese（1920-2020）,0,1
做菜,modern Chinese（1920-2020）,1,0
做表演「三国演义」,modern Chinese（1920-2020）,1,0
做警戒,modern Chinese（1920-2020）,1,0
做诗,modern Chinese（1920-2020）,2,1
做贼,modern Chinese（1920-2020）,1,0
做这个挖掘过程,modern Chinese（1920-2020）,1,0
做这个生意,modern Chinese（1920-2020）,1,0
做这件事,modern Chinese（1920-2020）,1,0
做进一步的学问,modern Chinese（1920-2020）,1,0
做违法的事情,modern Chinese（1920-2020）,1,0
做针线,modern Chinese（1920-2020）,1,0
做针线活,modern Chinese（1920-2020）,0,1
做铲除草皮工作,modern Chinese（1920-2020）,1,0
做错误的事情,modern Chinese（1920-2020）,1,0
做预防和消毒的工作,modern Chinese（1920-2020）,1,0
做饭,modern Chinese（1920-2020）,4,2
做黑市生意,modern Chinese（1920-2020）,1,0
停业整顿,modern Chinese（1920-2020）,1,0
停电,modern Chinese（1920-2020）,1,0
停着,modern Chinese（1920-2020）,1,0
健全,modern Chinese（1920-2020）,1,0
偷他的吃剩的晚餐,modern Chinese（1920-2020）,0,1
偷听,modern Chinese（1920-2020）,2,0
偷听电话,modern Chinese（1920-2020）,1,0
偷懒,modern Chinese（1920-2020）,1,0
偷盗我们的绿色,modern Chinese（1920-2020）,1,0
偷看,modern Chinese（1920-2020）,2,0
偷看一本“新”字排行模样的杂志,modern Chinese（1920-2020）,0,1
偷看你,modern Chinese（1920-2020）,1,0
偷瞄他,modern Chinese（1920-2020）,1,0
偷窃电线,modern Chinese（1920-2020）,1,0
偷袭珍珠港,modern Chinese（1920-2020）,1,0
偷运大米,modern Chinese（1920-2020）,1,0
催促,modern Chinese（1920-2020）,3,1
催促他们的同伴,modern Chinese（1920-2020）,1,0
催促她,modern Chinese（1920-2020）,1,0
催促我们,modern Chinese（1920-2020）,1,0
催促着、驱赶着他,modern Chinese（1920-2020）,1,0
催促着他,modern Chinese（1920-2020）,0,1
催促良玉进兵,modern Chinese（1920-2020）,0,1
催她,modern Chinese（1920-2020）,1,0
催她“快叫，快叫”,modern Chinese（1920-2020）,1,0
催她走,modern Chinese（1920-2020）,1,0
催我动身,modern Chinese（1920-2020）,1,0
催房钱,modern Chinese（1920-2020）,1,0
催枚少爷上轿,modern Chinese（1920-2020）,1,0
催着,modern Chinese（1920-2020）,1,0
催着什么人,modern Chinese（1920-2020）,1,0
催着还钱,modern Chinese（1920-2020）,1,0
催驾,modern Chinese（1920-2020）,1,0
傻笑,modern Chinese（1920-2020）,2,0
充“主角”,modern Chinese（1920-2020）,1,0
充实起来,modern Chinese（1920-2020）,1,0
充当美国侵略帮凶,modern Chinese（1920-2020）,0,1
充满,modern Chinese（1920-2020）,0,1
克制我自己,modern Chinese（1920-2020）,1,0
克制着自己,modern Chinese（1920-2020）,1,0
克服,modern Chinese（1920-2020）,1,0
克服严重的自然灾害所造成的困难,modern Chinese（1920-2020）,0,1
克服各种各样宗派的成见和限制,modern Chinese（1920-2020）,1,0
克服工作中的缺点,modern Chinese（1920-2020）,0,1
克服障碍为维护自己神圣领土而战斗,modern Chinese（1920-2020）,0,1
克隆人,modern Chinese（1920-2020）,0,1
兑现竞选时的承诺,modern Chinese（1920-2020）,1,0
兜卖,modern Chinese（1920-2020）,1,0
兜售,modern Chinese（1920-2020）,1,0
兜售亚安体系的旧货色,modern Chinese（1920-2020）,1,0
兜售商品,modern Chinese（1920-2020）,1,0
兜售美国和谈骗局,modern Chinese（1920-2020）,1,0
兜圈子,modern Chinese（1920-2020）,1,0
兜生意,modern Chinese（1920-2020）,1,0
入圈,modern Chinese（1920-2020）,0,1
入睡,modern Chinese（1920-2020）,1,0
全体动员进行紧张的支前工作,modern Chinese（1920-2020）,0,1
全力以赴加紧备战空间站飞行任务,modern Chinese（1920-2020）,0,1
公布学生考试成绩并按成绩排,modern Chinese（1920-2020）,1,0
共享欢乐,modern Chinese（1920-2020）,1,0
共鸣,modern Chinese（1920-2020）,1,0
关心,modern Chinese（1920-2020）,0,1
关心、培养自己,modern Chinese（1920-2020）,1,0
关心她,modern Chinese（1920-2020）,1,0
关心着会议的情况,modern Chinese（1920-2020）,1,0
关心着同志们,modern Chinese（1920-2020）,1,0
关心着自己,modern Chinese（1920-2020）,1,0
关心过去这四年您在谷歌,modern Chinese（1920-2020）,1,0
关心这种事,modern Chinese（1920-2020）,1,0
关心那些东西,modern Chinese（1920-2020）,1,0
关心那些把他视为救星的山区孩子们,modern Chinese（1920-2020）,1,0
关心重庆饭店,modern Chinese（1920-2020）,1,0
关怀、引导、督促青年人好好进步,modern Chinese（1920-2020）,1,0
关注,modern Chinese（1920-2020）,1,0
关注中国的发展,modern Chinese（1920-2020）,2,0
关注他,modern Chinese（1920-2020）,1,0
关注前南地区的形势发展,modern Chinese（1920-2020）,1,0
